time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,0.39457684134376897,1.5554323566563104,15.84291525902785,0.2881630241653239,6.16319456175504,0.0,0.9324538042846647,2.6536608841815226,4.869298533420386,0.19081129166360508,-0.061172839825427254,0.0,460.55057660790857,458.9546493914438,461.6839106382057,460.13800942441765
2.1600000000000015,0.4526904331209609,1.719719166442994,16.134575151249265,0.2996570501908531,6.159395865910884,0.0,1.004957609199974,2.8234014468987767,4.852130434465166,0.1930351097799168,-0.0679722319238141,0.0,437.585538656671,437.01605146839796,437.3725808035618,437.59415922143626
2.2200000000000015,0.5156691731658579,1.8954361433265456,16.42854806963865,0.3115044307202064,6.155275452726446,0.0,1.0946515722024366,3.034685758013525,4.9457318463048665,0.20507706951525392,-0.07011367613800389,0.0,474.84208142080314,474.6745155383204,474.02612542411055,474.9859733997411
2.2800000000000016,0.5839000965751818,2.0835434935452897,16.726457204810792,0.324403995816791,6.151023348103392,0.0,1.180034511599889,3.2364603109422134,4.983552243382611,0.22972976693894345,-0.07242143521964808,0.0,459.5997714305455,459.41312643198563,458.65565017605974,460.65296209772333
2.3400000000000016,0.6574122725086784,2.284169363060252,17.027080322081478,0.33839606668893296,6.146431107771711,0.0,1.2707043140708574,3.452055167146368,5.035995638139256,0.23935865519885746,-0.08638954884407499,0.0,467.2003939042831,466.1054368904052,466.1631425825121,466.96626846130346
2.4000000000000017,0.7368311520820918,2.498882214284498,17.33327840613666,0.3526071276949949,6.14136433215657,0.0,1.376981088324237,3.706032268181714,5.1687791107335475,0.23130618213336182,-0.08082055518192352,0.0,494.04334484050435,494.4487927691949,494.8417668240454,494.29821834588597
2.4600000000000017,0.8219842357562668,2.72729161352016,17.64239439757975,0.3665238431258988,6.136883232808255,0.0,1.4617914768371596,3.908514880672791,5.13425450827554,0.2331913093552975,-0.06460997293637753,0.0,443.63587626498014,444.9607436884289,444.4547652281453,444.6627933848186
2.520000000000002,0.9122431847427867,2.9679223203029648,17.94898793084316,0.38072682759270116,6.132770033275797,0.0,1.5471128046828364,4.1133977819094465,5.08473682801465,0.2429584876847005,-0.07790933864098244,0.0,441.02963925427,439.9258776103585,441.5380694413786,442.3993675806479
2.580000000000002,1.0080487541980134,3.221930550207028,18.254685041317078,0.3958730199622016,6.128340566476325,0.0,1.6467024936890546,4.354448271084553,5.1038109731921315,0.26667248109540426,-0.06670502112651726,0.0,465.81855903836254,466.6900800550344,465.35619686356335,467.2689861168414
2.640000000000002,1.1096466872149817,3.4900023438415,18.559851436835004,0.41189380150810884,6.124458578010206,0.0,1.7401358838482393,4.582241023761316,5.067301101306347,0.26768404416586933,-0.06096572681548721,0.0,450.4436535305849,450.9046332615733,450.69511599318395,450.84769052301834
2.700000000000002,1.2165316764375977,3.771020896672205,18.860528808272992,0.42827992156943306,6.121398094201421,0.0,1.822906017296646,4.78600006900216,4.954634954296721,0.28216726512479245,-0.03620720027515233,0.0,426.0981889652131,428.20812754360537,424.89443323123754,426.21318031814445
2.760000000000002,1.3288987043310423,4.065691980799112,19.1569870679003,0.4453854923554088,6.119145274691654,0.0,1.9227130594731368,5.0373278078007795,4.925977285266779,0.29036992412496254,-0.04037033986600318,0.0,457.3065458656074,456.974103110629,458.0550732502038,458.7866348051672
2.820000000000002,1.4471500900598289,4.375334036433461,19.450826737296318,0.46244542514969744,6.116764013592846,0.0,2.0190740797789077,5.28500356824407,4.867460561154938,0.2681949944824065,-0.038356519833149805,0.0,450.4105010182044,450.5726061920885,451.48199902127476,449.7689957571505
2.880000000000002,1.5708238762600704,4.699019173593802,19.738931883729915,0.4782112364112088,6.1143261686437,0.0,2.103501213602081,5.505325434051509,4.735360814720761,0.24879245335593908,-0.04561719944493,0.0,427.5095172398589,426.88928497910786,426.9835681940431,425.39695381224715
2.940000000000002,1.700229320905555,5.037815220293662,20.02229512816138,0.4925984090655513,6.111484732883987,0.0,2.210075820074359,5.788457615206333,4.708604831192895,0.20787910724770858,-0.051085372865027005,0.0,465.85623887156834,465.42711427863685,468.60540263922945,465.46583664491385
